FREQ,Frequenza,REGION_OF_STUDY,Regione della sede didattica,DATA_TYPE,Indicatore,TYPE_UNIV_MANAGEMENT,Tipo Ateneo,SEX,Sesso,TYPE_DEGREE_COURSE,Tipologia di corso di laurea,FIELD_STUDY,Gruppo di classi di laurea,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REGION_OF_STUDY,Regione della sede didattica (NOTE_REGION_OF_STUDY),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TYPE_UNIV_MANAGEMENT,Tipo Ateneo (NOTE_TYPE_UNIV_MANAGEMENT),NOTE_SEX,Sesso (NOTE_SEX),NOTE_TYPE_DEGREE_COURSE,Tipologia di corso di laurea (NOTE_TYPE_DEGREE_COURSE),NOTE_FIELD_STUDY,Gruppo di classi di laurea (NOTE_FIELD_STUDY),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,45,'Ingegneria industriale e dell"'informazione',2012,346,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,45,'Ingegneria industriale e dell"'informazione',2013,380,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,45,'Ingegneria industriale e dell"'informazione',2014,444,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,45,'Ingegneria industriale e dell"'informazione',2015,465,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,45,'Ingegneria industriale e dell"'informazione',2016,497,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,45,'Ingegneria industriale e dell"'informazione',2017,597,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,45,'Ingegneria industriale e dell"'informazione',2018,721,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,45,'Ingegneria industriale e dell"'informazione',2019,698,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,45,'Ingegneria industriale e dell"'informazione',2020,772,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,45,'Ingegneria industriale e dell"'informazione',2021,870,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,45,'Ingegneria industriale e dell"'informazione',2022,756,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,46,Agrario-forestale e veterinario,2010,85,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,46,Agrario-forestale e veterinario,2011,63,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,46,Agrario-forestale e veterinario,2012,74,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,46,Agrario-forestale e veterinario,2013,82,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,46,Agrario-forestale e veterinario,2014,124,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,46,Agrario-forestale e veterinario,2015,143,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,46,Agrario-forestale e veterinario,2016,198,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,46,Agrario-forestale e veterinario,2017,199,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,46,Agrario-forestale e veterinario,2018,176,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,46,Agrario-forestale e veterinario,2019,210,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,46,Agrario-forestale e veterinario,2020,168,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,46,Agrario-forestale e veterinario,2021,169,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,46,Agrario-forestale e veterinario,2022,142,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,47,Medico-sanitario e farmaceutico,2010,1061,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,47,Medico-sanitario e farmaceutico,2011,1160,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,47,Medico-sanitario e farmaceutico,2012,1253,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,47,Medico-sanitario e farmaceutico,2013,1228,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,47,Medico-sanitario e farmaceutico,2014,1120,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,47,Medico-sanitario e farmaceutico,2015,1242,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,47,Medico-sanitario e farmaceutico,2016,1196,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,47,Medico-sanitario e farmaceutico,2017,1084,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,47,Medico-sanitario e farmaceutico,2018,1089,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,47,Medico-sanitario e farmaceutico,2019,1098,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,47,Medico-sanitario e farmaceutico,2020,913,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,47,Medico-sanitario e farmaceutico,2021,991,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,47,Medico-sanitario e farmaceutico,2022,993,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,48,Scienze motorie e sportive,2010,100,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,48,Scienze motorie e sportive,2011,128,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,48,Scienze motorie e sportive,2012,135,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,48,Scienze motorie e sportive,2013,113,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,48,Scienze motorie e sportive,2014,110,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,48,Scienze motorie e sportive,2015,99,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,48,Scienze motorie e sportive,2016,98,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,48,Scienze motorie e sportive,2017,109,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,48,Scienze motorie e sportive,2018,85,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,48,Scienze motorie e sportive,2019,80,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,48,Scienze motorie e sportive,2020,127,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,48,Scienze motorie e sportive,2021,143,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,48,Scienze motorie e sportive,2022,130,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,99,Totale,2010,5716,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,99,Totale,2011,5438,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,99,Totale,2012,5653,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,99,Totale,2013,5949,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,99,Totale,2014,5681,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,99,Totale,2015,5948,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,99,Totale,2016,5967,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,99,Totale,2017,6253,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,99,Totale,2018,6568,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,99,Totale,2019,7032,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,99,Totale,2020,7432,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,99,Totale,2021,7577,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,L,Corsi di laurea di I livello,99,Totale,2022,6888,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,34,Educazione e formazione,2010,54,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,34,Educazione e formazione,2011,34,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,34,Educazione e formazione,2012,40,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,34,Educazione e formazione,2013,55,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,34,Educazione e formazione,2014,31,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,34,Educazione e formazione,2015,38,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,34,Educazione e formazione,2016,56,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,34,Educazione e formazione,2017,63,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,34,Educazione e formazione,2018,59,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,34,Educazione e formazione,2019,73,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,34,Educazione e formazione,2020,81,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,34,Educazione e formazione,2021,80,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,34,Educazione e formazione,2022,96,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,35,Arte e design,2010,94,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,35,Arte e design,2011,122,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,35,Arte e design,2012,113,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,35,Arte e design,2013,117,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,35,Arte e design,2014,92,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,35,Arte e design,2015,75,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,35,Arte e design,2016,79,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,35,Arte e design,2017,69,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,35,Arte e design,2018,79,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,35,Arte e design,2019,81,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,35,Arte e design,2020,71,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,35,Arte e design,2021,88,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,35,Arte e design,2022,76,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,36,Letterario-umanistico,2010,125,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,36,Letterario-umanistico,2011,112,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,36,Letterario-umanistico,2012,142,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,36,Letterario-umanistico,2013,137,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,36,Letterario-umanistico,2014,179,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,36,Letterario-umanistico,2015,158,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,36,Letterario-umanistico,2016,186,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,36,Letterario-umanistico,2017,175,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,36,Letterario-umanistico,2018,149,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,36,Letterario-umanistico,2019,197,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,36,Letterario-umanistico,2020,177,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,36,Letterario-umanistico,2021,205,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,36,Letterario-umanistico,2022,204,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,37,Linguistico,2010,196,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,37,Linguistico,2011,191,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,37,Linguistico,2012,230,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,37,Linguistico,2013,203,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,37,Linguistico,2014,214,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,37,Linguistico,2015,242,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,37,Linguistico,2016,254,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,37,Linguistico,2017,221,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,37,Linguistico,2018,245,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,37,Linguistico,2019,266,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,37,Linguistico,2020,351,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,37,Linguistico,2021,409,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,37,Linguistico,2022,412,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,38,Politico-sociale e comunicazione,2010,361,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,38,Politico-sociale e comunicazione,2011,363,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,38,Politico-sociale e comunicazione,2012,356,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,38,Politico-sociale e comunicazione,2013,360,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,38,Politico-sociale e comunicazione,2014,337,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,38,Politico-sociale e comunicazione,2015,310,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,38,Politico-sociale e comunicazione,2016,326,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,38,Politico-sociale e comunicazione,2017,341,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,38,Politico-sociale e comunicazione,2018,400,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,38,Politico-sociale e comunicazione,2019,538,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,38,Politico-sociale e comunicazione,2020,517,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,38,Politico-sociale e comunicazione,2021,559,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,38,Politico-sociale e comunicazione,2022,664,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,39,Psicologico,2010,289,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,39,Psicologico,2011,392,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,39,Psicologico,2012,444,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,39,Psicologico,2013,400,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,39,Psicologico,2014,401,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,39,Psicologico,2015,465,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,39,Psicologico,2016,588,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,39,Psicologico,2017,543,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,39,Psicologico,2018,555,,,,,,,,,,,,,,,,,,,,,,
A,Annuale,ITC1,Piemonte,18,Laureati,1,Pubblica,2,Femmine,LS,Corsi di laurea magistrale di II livello,39,Psicologico,2019,460,,,,,,,,,,,,,,,,,,,,,,
