FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,7,Diploma,2020,61.880183,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,7,Diploma,2021,61.589035,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,7,Diploma,2022,63.488809,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,7,Diploma,2023,64.995104,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,7,Diploma,2024,66.879612,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,11,Laurea e post-laurea,2018,82.771645,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,11,Laurea e post-laurea,2019,82.952843,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,11,Laurea e post-laurea,2020,81.174156,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,11,Laurea e post-laurea,2021,81.687112,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,11,Laurea e post-laurea,2022,82.127023,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,11,Laurea e post-laurea,2023,83.854638,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,11,Laurea e post-laurea,2024,85.122669,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,99,Totale,2018,53.483107,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,99,Totale,2019,54.098287,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,99,Totale,2020,53.262647,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,99,Totale,2021,53.406821,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,99,Totale,2022,55.01235,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,99,Totale,2023,57.271776,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,99,Totale,2024,59.004579,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,46.663286,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,47.176091,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,46.470355,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,46.802456,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,48.538501,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,49.384077,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,50.292944,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,7,Diploma,2018,68.459073,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,7,Diploma,2019,69.201374,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,7,Diploma,2020,67.970443,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,7,Diploma,2021,67.816655,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,7,Diploma,2022,69.447265,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,7,Diploma,2023,70.823909,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,7,Diploma,2024,71.759513,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,11,Laurea e post-laurea,2018,85.879061,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,11,Laurea e post-laurea,2019,86.178835,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,11,Laurea e post-laurea,2020,84.981089,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,11,Laurea e post-laurea,2021,85.34138,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,11,Laurea e post-laurea,2022,85.892625,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,11,Laurea e post-laurea,2023,86.477619,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,11,Laurea e post-laurea,2024,87.358384,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,99,Totale,2018,60.126649,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,99,Totale,2019,60.850987,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,99,Totale,2020,59.936935,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,99,Totale,2021,60.0269,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,99,Totale,2022,61.521768,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,99,Totale,2023,63.377512,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-64,50-64 anni,99,Totale,2024,64.731577,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,51.793629,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,52.07399,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,50.282234,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,50.974061,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,52.919807,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,53.696256,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,54.607131,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,7,Diploma,2018,65.649248,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,7,Diploma,2019,66.35738,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,7,Diploma,2020,64.556165,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,7,Diploma,2021,65.17294,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,7,Diploma,2022,67.327256,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,7,Diploma,2023,68.349344,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,7,Diploma,2024,68.650621,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,11,Laurea e post-laurea,2018,78.787286,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,11,Laurea e post-laurea,2019,79.011512,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,11,Laurea e post-laurea,2020,77.661975,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,11,Laurea e post-laurea,2021,79.183407,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,11,Laurea e post-laurea,2022,80.587916,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,11,Laurea e post-laurea,2023,81.633802,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,11,Laurea e post-laurea,2024,82.201144,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,99,Totale,2018,62.97185,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,99,Totale,2019,63.547806,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,99,Totale,2020,61.904197,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,99,Totale,2021,62.747031,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,99,Totale,2022,64.80939,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,99,Totale,2023,66.262679,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y20-64,20-64 anni,99,Totale,2024,67.074339,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,43.933361,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,44.094544,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,42.481793,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,42.990925,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,44.57015,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,44.713481,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,45.054909,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,7,Diploma,2018,64.283322,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,7,Diploma,2019,64.93171,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,7,Diploma,2020,63.114385,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,7,Diploma,2021,63.708331,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,7,Diploma,2022,65.791692,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,7,Diploma,2023,66.809724,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,7,Diploma,2024,67.166694,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,11,Laurea e post-laurea,2018,78.783677,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,11,Laurea e post-laurea,2019,79.005163,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,11,Laurea e post-laurea,2020,77.656788,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,11,Laurea e post-laurea,2021,79.178804,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,11,Laurea e post-laurea,2022,80.587552,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,11,Laurea e post-laurea,2023,81.632601,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,11,Laurea e post-laurea,2024,82.195655,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,99,Totale,2018,58.52055,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,99,Totale,2019,59.049285,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,99,Totale,2020,57.466765,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,99,Totale,2021,58.224408,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,99,Totale,2022,60.141852,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,99,Totale,2023,61.479051,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-64,15-64 anni,99,Totale,2024,62.180504,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,35.562299,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,35.724158,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,34.273157,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,34.525109,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,35.643671,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,35.816077,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,36.226925,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,7,Diploma,2018,59.438444,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,7,Diploma,2019,59.73823,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,7,Diploma,2020,57.961259,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,7,Diploma,2021,58.405385,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,7,Diploma,2022,60.238164,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,7,Diploma,2023,60.803889,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,7,Diploma,2024,60.975304,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,11,Laurea e post-laurea,2018,73.26221,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,11,Laurea e post-laurea,2019,73.424262,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,11,Laurea e post-laurea,2020,72.325921,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,11,Laurea e post-laurea,2021,73.986623,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,11,Laurea e post-laurea,2022,75.306503,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,11,Laurea e post-laurea,2023,76.133126,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,11,Laurea e post-laurea,2024,76.651033,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,99,Totale,2018,51.13784,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,99,Totale,2019,51.550881,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,99,Totale,2020,50.0602,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,99,Totale,2021,50.602168,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,99,Totale,2022,52.184722,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,99,Totale,2023,53.404928,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-74,15-74 anni,99,Totale,2024,54.106434,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,20.539265,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,21.016446,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,20.676632,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,20.904658,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,21.763274,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,21.964283,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,22.177412,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,7,Diploma,2018,48.508607,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,7,Diploma,2019,48.485378,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,7,Diploma,2020,47.790501,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,7,Diploma,2021,47.957557,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,7,Diploma,2022,48.366246,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,7,Diploma,2023,48.640498,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,7,Diploma,2024,49.138416,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,11,Laurea e post-laurea,2018,60.048693,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,11,Laurea e post-laurea,2019,60.323267,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,11,Laurea e post-laurea,2020,59.763779,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,11,Laurea e post-laurea,2021,62.390885,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,11,Laurea e post-laurea,2022,61.966651,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,11,Laurea e post-laurea,2023,62.213602,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,11,Laurea e post-laurea,2024,62.761,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,99,Totale,2018,32.703818,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,99,Totale,2019,33.328252,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,99,Totale,2020,32.894301,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,99,Totale,2021,33.11403,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,99,Totale,2022,33.799303,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,99,Totale,2023,34.989034,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-89,50-89 anni,99,Totale,2024,35.802744,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,28.519986,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,28.630881,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,27.417607,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,27.520529,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,28.293893,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,28.147769,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,28.240095,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,7,Diploma,2018,57.007304,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,7,Diploma,2019,57.154921,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,7,Diploma,2020,55.46574,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,7,Diploma,2021,56.074546,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,7,Diploma,2022,57.522481,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,7,Diploma,2023,57.756444,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,7,Diploma,2024,57.837202,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,11,Laurea e post-laurea,2018,70.404964,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,11,Laurea e post-laurea,2019,70.492058,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,11,Laurea e post-laurea,2020,69.366352,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,11,Laurea e post-laurea,2021,71.563367,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,11,Laurea e post-laurea,2022,72.457461,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,11,Laurea e post-laurea,2023,73.021911,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,11,Laurea e post-laurea,2024,73.379838,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,99,Totale,2018,45.132042,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,99,Totale,2019,45.481132,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,99,Totale,2020,44.132046,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,99,Totale,2021,44.623988,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,99,Totale,2022,45.845775,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,99,Totale,2023,46.805152,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-89,15-89 anni,99,Totale,2024,47.339467,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,29.916312,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,30.508303,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,29.973046,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,30.237858,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,31.477164,,
