FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TYPE_SOCIO_EDUC_SERVICE,Tipo di servizio socio-educativo,TYPE_MANAGEMENT,Tipo di gestione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TYPE_SOCIO_EDUC_SERVICE,Tipo di servizio socio-educativo (NOTE_TYPE_SOCIO_EDUC_SERVICE),NOTE_TYPE_MANAGEMENT,Tipo di gestione (NOTE_TYPE_MANAGEMENT),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,1334,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,1011,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,DNISC,Sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,1507,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,DNISC,Sezioni primavera,ALL,Tutte le voci,2023,4466,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,348,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,776,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,358,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,957,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,2439,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,11197,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,15886,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,5366,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,ALL,Tutte le voci,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,10561,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,USSSPM,Utenti,ALL,Tutte le voci,ALL,Tutte le voci,2023,43010,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,102110697,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,88605721,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,20205743,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,PCM,Privata senza riserva di posti da parte del comune,2023,3122007,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,32519649,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,246563817,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,97949007,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,83887893,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,17660110,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),CDNUR,Nidi,PCM,Privata senza riserva di posti da parte del comune,2023,1597310,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),CDNUR,Nidi,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,27597347,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),CDNUR,Nidi,ALL,Tutte le voci,2023,228691667,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,4161690,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,4717828,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,2545633,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,PCM,Privata senza riserva di posti da parte del comune,2023,1524697,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,4922302,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),DNISC,Sezioni primavera,ALL,Tutte le voci,2023,17872150,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,1268766,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,2507484,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,1096105,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,PCM,Privata senza riserva di posti da parte del comune,2023,302970,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,2366442,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,7541767,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,103379463,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,91113205,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,21301848,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,PCM,Privata senza riserva di posti da parte del comune,2023,3424977,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,34886091,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,TOTEXP,Totale spesa (euro),ALL,Tutte le voci,ALL,Tutte le voci,2023,254105584,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,90251166,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,74624208,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,17974431,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,PCM,Privata senza riserva di posti da parte del comune,2023,3122007,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,32519649,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,218491461,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,86671701,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,70513555,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,15746608,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,PCM,Privata senza riserva di posti da parte del comune,2023,1597310,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,27597347,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),CDNUR,Nidi,ALL,Tutte le voci,2023,202126521,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,3579465,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,4110653,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,2227823,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,PCM,Privata senza riserva di posti da parte del comune,2023,1524697,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,4922302,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),DNISC,Sezioni primavera,ALL,Tutte le voci,2023,16364940,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,1158729,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,2417543,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,1017720,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,PCM,Privata senza riserva di posti da parte del comune,2023,302970,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,2366442,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,7263404,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,91409895,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,77041751,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,18992151,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,PCM,Privata senza riserva di posti da parte del comune,2023,3424977,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,34886091,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPMUN,Spesa dei comuni (euro),ALL,Tutte le voci,ALL,Tutte le voci,2023,225754865,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,11859531,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,13981513,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,2231312,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,28072356,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,11277306,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,13374338,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,1913502,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),CDNUR,Nidi,ALL,Tutte le voci,2023,26565146,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,582225,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,607175,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,317810,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),DNISC,Sezioni primavera,ALL,Tutte le voci,2023,1507210,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,110037,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,89941,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,78385,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,278363,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,11969568,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,14071454,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,2309697,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,EXPUSERS,Compartecipazione degli utenti alla spesa totale (euro),ALL,Tutte le voci,ALL,Tutte le voci,2023,28350719,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,11.6,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,15.8,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,11,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNUR,Nidi e sezioni primavera,ALL,Tutte le voci,2023,11.4,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),CDNUR,Nidi,MDO,Comunale a gestione diretta,2023,11.5,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),CDNUR,Nidi,MMETP,Comunale a gestione affidata a terzi,2023,15.9,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),CDNUR,Nidi,PRPM,Privata con riserva di posti da parte del comune,2023,10.8,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),CDNUR,Nidi,ALL,Tutte le voci,2023,11.6,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNISC,Sezioni primavera,MDO,Comunale a gestione diretta,2023,14,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNISC,Sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,12.9,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNISC,Sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,12.5,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),DNISC,Sezioni primavera,ALL,Tutte le voci,2023,8.4,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ISERIDC,Servizi integrativi per la prima infanzia,MDO,Comunale a gestione diretta,2023,8.7,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ISERIDC,Servizi integrativi per la prima infanzia,MMETP,Comunale a gestione affidata a terzi,2023,3.6,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ISERIDC,Servizi integrativi per la prima infanzia,PRPM,Privata con riserva di posti da parte del comune,2023,7.2,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ISERIDC,Servizi integrativi per la prima infanzia,ALL,Tutte le voci,2023,3.7,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ALL,Tutte le voci,MDO,Comunale a gestione diretta,2023,11.6,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ALL,Tutte le voci,MMETP,Comunale a gestione affidata a terzi,2023,15.4,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ALL,Tutte le voci,PRPM,Privata con riserva di posti da parte del comune,2023,10.8,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITFG,Mezzogiorno,PEREXPPU,Spesa sostenuta dagli utenti sulla spesa totale (percentuale),ALL,Tutte le voci,ALL,Tutte le voci,2023,11.2,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF,Sud,USSSPM,Utenti,DNUR,Nidi e sezioni primavera,MDO,Comunale a gestione diretta,2023,5362,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF,Sud,USSSPM,Utenti,DNUR,Nidi e sezioni primavera,MMETP,Comunale a gestione affidata a terzi,2023,11131,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF,Sud,USSSPM,Utenti,DNUR,Nidi e sezioni primavera,PRPM,Privata con riserva di posti da parte del comune,2023,3240,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
A,Annuale,ITF,Sud,USSSPM,Utenti,DNUR,Nidi e sezioni primavera,CFPPS,Contributi alle famiglie per servizi privati o pubblici,2023,6384,,,FILTER_ATS,Filter,,,,,,,,,,,,,,
