FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2010,649.2,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2011,633.8,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2012,648.6,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2013,615.6,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2014,609.3,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2015,627.6,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2016,679.9,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2017,603.5,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2018,647.9,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2019,603.3,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2020,253.2,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2021,711,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2022,631.6,,,,,,,,,,,,
A,Annuale,ITF6,Calabria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2023,593.9,e,Dato stimato,,,,,,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2004,32.97,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2005,34.5,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2006,33.34,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2007,33.5,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2008,33.72,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2009,33.7,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2010,33.73,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2011,33.94,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2012,33.77,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2013,34.46,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2014,34.58,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2015,34.82,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2016,34.94,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2017,35.32,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2018,35.15,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2019,35.55,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2020,38.85,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2021,35.56,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2022,36.37,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2023,36.99,e,Dato stimato,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2004,28.39,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2005,28.75,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2006,28.97,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2007,29.13,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2008,29.38,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2009,29.63,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2010,29.72,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2011,30,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2012,29.92,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2013,30.39,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2014,30.66,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2015,30.94,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2016,31.06,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2017,31.4,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2018,31.29,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2019,31.73,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2020,32.9,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2021,31.99,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2022,32.46,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITF6,Calabria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2023,32.7,e,Dato stimato,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2004,22.4,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2005,20.7,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2006,21.1,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2007,20.7,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2008,22.7,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2009,23.8,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2010,23.6,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2011,24.7,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2012,25.1,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2013,27.2,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2014,28.3,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2015,29.7,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2016,30,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2017,32.3,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2018,31.8,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2019,33.5,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2020,48.7,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2021,32,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2022,36.2,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,CMARRGP_FROM2017,Matrimoni civili (%),2023,37.5,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2004,686.1,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2005,665.5,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2006,671.9,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2007,678,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2008,690.3,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2009,665,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2010,641.7,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2011,597.4,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2012,608.9,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2013,581.6,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2014,546.5,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2015,582.4,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2016,601.5,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2017,575.5,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2018,615,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2019,569.6,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2020,285.7,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2021,643.9,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2022,578.6,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2023,554.3,e,Dato stimato,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2004,712.7,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2005,698.3,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2006,702.1,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2007,706.3,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2008,718.9,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2009,692.9,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2010,668.7,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2011,627.9,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2012,640.1,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2013,615.8,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2014,581.5,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2015,624.5,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2016,648.3,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2017,623.3,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2018,667.3,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2019,617.8,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2020,313.9,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2021,691.6,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2022,628.3,,,,,,,,,,,,
A,Annuale,ITG1,Sicilia,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2023,609.7,e,Dato stimato,,,,,,,,,,
A,Annuale,ITG1,Sicilia,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2004,32.69,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITG1,Sicilia,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2005,33.54,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
